id,ccn,agencyId,date,createDate,updateDate,city,state,postalCode,blockizedAddress,incidentType,parentIncidentType,narrative,latitude,longitude
814819492,17-021670,85746,2017-08-07 09:37:20 AM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,WEST ST NW,CALLS-work detail,Other ,CALLS-Work Detail,33.6085,-83.8674
814819491,17-021671,85746,2017-08-07 10:07:06 AM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,4100 Block US HWY 278 NW,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.603,-83.8671
814819490,17-021672,85746,2017-08-07 10:09:19 AM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,9100 Block DR M L KING JR AVENUE SE,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.59435287421322,-83.8330864906311
814819489,17-021673,85746,2017-08-07 10:22:30 AM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,8200 Block HAZELBRAND RD NE,CALLS-harassing calls,Quality of Life,CALLS-Harassing calls,33.5991,-83.8356
814819488,17-021674,85746,2017-08-07 10:56:39 AM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,HERRING ST NE,CALLS-animal problem,Quality of Life,CALLS-Animal Problem,33.6055734,-83.85823599999998
814819487,17-021675,85746,2017-08-07 11:38:00 AM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,10900 Block WELLINGTON RIDGE DR NE,CALLS-911 hangup,Quality of Life,CALLS-911 Hangup,33.6003,-83.8286
814819486,17-021676,85746,2017-08-07 11:41:11 AM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,1100 Block OAK ST SE,CALLS-escort,Proactive Policing,CALLS-Escort,33.59515718791527,-83.85748386383057
814819485,17-021677,85746,2017-08-07 11:56:13 AM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,1100 Block PACE ST NE & STALLINGS ST NW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.5988225,-83.85942130000001
814819484,17-021678,85746,2017-08-07 11:59:51 AM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,4100 Block US HWY 278 NW,CALLS-follow up,Proactive Policing,CALLS-Follow Up,33.6036728,-83.86801000000003
814819483,17-021679,85746,2017-08-07 12:42:14 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,8200 Block US HWY 278 NE,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.5998431,-83.83540069999998
814819482,17-021680,85746,2017-08-07 12:43:56 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,4100 Block WEBSTER ST SW & CARROLL ST SW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.5957,-83.8699
814819481,17-021681,85746,2017-08-07 12:44:00 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,10100 Block ALCOVY RD NE,CALLS-trespassing,Quality of Life,CALLS-Trespassing,33.6179894,-83.84096920000002
814819480,17-021682,85746,2017-08-07 12:54:49 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,6100 Block US HWY 278 NW,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.6041515,-83.87419239999997
814819479,17-021683,85746,2017-08-07 01:09:29 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:50 AM,COVINGTON,GA,,1100 Block CLARK ST NW,CALLS-911 hangup,Quality of Life,CALLS-911 Hangup,33.5968,-83.8604
814819478,17-021684,85746,2017-08-07 01:31:53 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,8100 Block GEIGER ST NW,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.6105744,-83.875697
814819477,17-021685,85746,2017-08-07 01:36:19 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,10300 Block INDUSTRIAL BLVD NE,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.61111679516018,-83.82952451705933
814819476,17-021686,85746,2017-08-07 01:44:50 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,7200 Block LASETER ST SW,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.58035900000001,-83.85772409999998
814819475,17-021687,85746,2017-08-07 02:15:42 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,9000 Block I 20 W,CALLS-accident-inj,Traffic,CALLS-Accident-Inj,33.605719811750085,-83.87842655181885
814819474,17-021688,85746,2017-08-07 02:26:05 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,1100 Block OAK ST SE,CALLS-civil matter,Proactive Policing,CALLS-Civil Matter,33.59515718791527,-83.85748386383057
814819473,17-021689,85746,2017-08-07 02:50:13 PM,2017-08-08 01:30:36 AM,2017-11-11 01:32:23 PM,COVINGTON,GA,,10300 Block INDUSTRIAL BLVD NE,REPORTS-theft shoplifti,Theft,REPORTS-Theft Shoplifti,33.61111679516018,-83.82952451705933
814819472,17-021690,85746,2017-08-07 03:06:59 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,4100 Block CARROLL ST SW,CALLS-cardiac arrest,Emergency,CALLS-Cardiac Arrest,33.5956,-83.8699
814819471,17-021691,85746,2017-08-07 03:12:02 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,10300 Block INDUSTRIAL BLVD NE,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.61111679516018,-83.82952451705933
814819470,17-021692,85746,2017-08-07 03:50:53 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,2100 Block STALLINGS ST NW,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.5985,-83.8625
814819469,17-021693,85746,2017-08-07 04:19:42 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,4100 Block TATE ST NE,CALLS-argument,Other ,CALLS-Argument,33.6006,-83.8493
814819468,17-021694,85746,2017-08-07 04:24:34 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,10500 Block WELLINGTON RIDGE DR NE,CALLS-civil matter,Proactive Policing,CALLS-Civil Matter,33.6003,-83.8286
814819467,17-021695,85746,2017-08-07 04:53:57 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,9100 Block SPILLERS DR SW & PARNELL ST SW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.5844,-83.8863
814819466,17-021696,85746,2017-08-07 04:54:46 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,9100 Block US HWY 278 NE,CALLS-animal problem,Quality of Life,CALLS-Animal Problem,33.5992,-83.833
814819465,17-021697,85746,2017-08-07 04:58:26 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:51 AM,COVINGTON,GA,,9300 Block I 20 E,CALLS-citizen assist,Proactive Policing,CALLS-Citizen Assist,33.61083087074035,-83.82671356201172
814819464,17-021698,85746,2017-08-07 05:06:14 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,TURNER LAKE RD SW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.5942456,-83.87664439999998
814819463,17-021699,85746,2017-08-07 05:08:23 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,9200 Block I 20 W,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.61483372631266,-83.84500622749329
814819462,17-021700,85746,2017-08-07 05:38:17 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,10100 Block JEFFERSON VILLAGE DR SW,CALLS-family fight,Other ,CALLS-Family Fight,33.5709,-83.8609
814819461,17-021701,85746,2017-08-07 05:41:52 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,2100 Block EMORY ST NW,CALLS-escort,Proactive Policing,CALLS-Escort,33.59951822495323,-83.86317014694214
814819460,17-021702,85746,2017-08-07 05:51:45 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,9200 Block GOLFVIEW CIR SE,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.5859856,-83.83551349999999
814819459,17-021703,85746,2017-08-07 06:04:55 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,3100 Block US HWY 278 NW,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.6027,-83.8628
814819458,17-021704,85746,2017-08-07 06:06:57 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,4100 Block CARROLL ST SW,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.5956,-83.8699
814819457,17-021705,85746,2017-08-07 06:16:09 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,8100 Block ACCESS RD NW,CALLS-accident-pprop,Traffic,CALLS-Accident-PProp,33.606363,-83.88048400000002
814819456,17-021706,85746,2017-08-07 06:17:57 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,8200 Block CAPES DR NW & ACCESS RD NW,CALLS-accident,Traffic,CALLS-Accident,33.6083,-83.8816
814819455,17-021707,85746,2017-08-07 06:21:33 PM,2017-08-08 01:30:36 AM,2017-11-11 01:32:23 PM,COVINGTON,GA,,5100 Block BEDE DR NE,REPORTS-disorderly,Quality of Life,REPORTS-Disorderly,33.6008301,-83.84608609999998
814819454,17-021708,85746,2017-08-07 06:42:10 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,7100 Block ALCOVY RD NE,CALLS-property watch,Proactive Policing,CALLS-Property Watch,33.6116682,-83.85059509999996
814819453,17-021709,85746,2017-08-07 06:47:56 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,4100 Block HERRING ST NE,CALLS-burglary,Breaking & Entering,CALLS-Burglary,33.6055,-83.8591
814819452,17-021710,85746,2017-08-07 06:59:16 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:52 AM,COVINGTON,GA,,14900 Block ALCOVY RD NE & INDUSTRIAL PARK BLVD NE,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.6255293,-83.8328146
814819449,17-021713,85746,2017-08-07 07:38:52 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:53 AM,COVINGTON,GA,,3200 Block WEST ST SW & FOWLER ST SW,CALLS-drugs,Quality of Life,CALLS-Drugs,33.5936858,-83.86747509999998
814819448,17-021714,85746,2017-08-07 07:49:26 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:53 AM,COVINGTON,GA,,5300 Block ADAMS ST NW,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.6013,-83.8443
814819447,17-021715,85746,2017-08-07 07:55:57 PM,2017-08-08 01:30:36 AM,2017-11-11 01:32:23 PM,COVINGTON,GA,,9200 Block I 20 W,REPORTS-accident-inj,Traffic,REPORTS-Accident-Inj,33.61483372631266,-83.84500622749329
814819446,17-021716,85746,2017-08-07 08:00:03 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:53 AM,COVINGTON,GA,,9200 Block SETTLERS GROVE RD NE,CALLS-public drunk,Quality of Life,CALLS-Public Drunk,33.6086,-83.8347
814819445,17-021717,85746,2017-08-07 08:04:48 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:53 AM,COVINGTON,GA,,9200 Block I 20 W,CALLS-accident,Traffic,CALLS-Accident,33.61483372631266,-83.84500622749329
814819444,17-021718,85746,2017-08-07 08:07:32 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:53 AM,COVINGTON,GA,,9200 Block MELODY CIR SW,CALLS-burglary,Breaking & Entering,CALLS-Burglary,33.5976,-83.8886
814819443,17-021719,85746,2017-08-07 08:10:41 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:53 AM,COVINGTON,GA,,9200 Block SETTLERS GROVE RD NE,CALLS-family fight,Other ,CALLS-Family Fight,33.6086,-83.8347
814819441,17-021721,85746,2017-08-07 08:33:17 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:53 AM,COVINGTON,GA,,5300 Block ADAMS ST NE,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.6012139,-83.84426919999999
814819440,17-021722,85746,2017-08-07 08:33:59 PM,2017-08-08 01:30:36 AM,2017-09-14 01:31:53 AM,COVINGTON,GA,,5300 Block ADAMS ST NE,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.6012139,-83.84426919999999
814745983,17-021561-AR,85746,2017-08-06 01:43:54 AM,2017-08-07 01:30:33 PM,2017-11-11 01:32:22 PM,COVINGTON,GA,,1100 Block WASHINGTON ST SW & HENDRICKS ST SW,ARREST-Clrd Juve Arst (One Incident),Other ,ARREST-Clrd Juve Arst (One Incident),33.5961,-83.8612
814745982,17-021623-AR,85746,2017-08-06 08:10:01 PM,2017-08-07 01:30:33 PM,2017-11-11 01:32:22 PM,COVINGTON,GA,,9000 Block INDUSTRIAL DR NE & ALCOVY RD NE,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.6145387,-83.84507989999997
814745981,17-021627,85746,2017-08-06 08:39:51 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,8200 Block US HWY 278 NE,CALLS-family fight,Other ,CALLS-Family Fight,33.5998431,-83.83540069999998
814745980,17-021628,85746,2017-08-06 08:42:28 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,1100 Block CHURCH ST SE,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.5964,-83.8594
814745979,17-021629,85746,2017-08-06 08:55:25 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,11100 Block GA HWY 142 NE,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.609258269478794,-83.82664918899536
814745978,17-021630,85746,2017-08-06 09:12:07 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,5100 Block HILLCREST DR NW,CALLS-family fight,Other ,CALLS-Family Fight,33.6073,-83.8645
814745977,17-021631,85746,2017-08-06 09:43:12 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,CITY POND RD NE,CALLS-drugs,Quality of Life,CALLS-Drugs,33.6310862,-83.8429936
814745976,17-021632,85746,2017-08-06 09:48:04 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,5100 Block JOHNSON DR NE,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.6081,-83.8527
814745975,17-021633,85746,2017-08-06 09:54:04 PM,2017-08-07 01:30:33 PM,2017-11-11 01:32:22 PM,COVINGTON,GA,,5100 Block EMORY ST NW,REPORTS-disorderly,Quality of Life,REPORTS-Disorderly,33.6069,-83.8659
814745974,17-021633-AR,85746,2017-08-06 09:54:04 PM,2017-08-07 01:30:33 PM,2017-11-11 01:32:22 PM,COVINGTON,GA,,5100 Block EMORY ST NW,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.6069,-83.8659
814745973,17-021634,85746,2017-08-06 10:09:53 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,1100 Block ELM ST NE,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.5988716,-83.85849289999999
814745972,17-021635,85746,2017-08-06 10:10:41 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,7100 Block WASHINGTON ST SW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.5869786,-83.87720739999997
814745971,17-021636,85746,2017-08-06 10:21:11 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,6100 Block WASHINGTON ST SW & TURNER LAKE RD SW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.5898,-83.8761
814745970,17-021637,85746,2017-08-06 10:40:43 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,2100 Block BROWN ST SW & SOUTH ST SW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.5937293,-83.86208599999998
814745969,17-021638,85746,2017-08-06 11:29:22 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,4100 Block WASHINGTON ST SW & CARROLL ST SW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.59437074793252,-83.86953234672546
814745968,17-021652,85746,2017-08-06 11:37:00 PM,2017-08-07 01:30:33 PM,2017-11-11 01:32:23 PM,COVINGTON,GA,,9100 Block US HWY 278 NE,REPORTS-burg n/res for,Breaking & Entering,REPORTS-Burg N/Res For,33.5993,-83.8335
814745967,17-021639,85746,2017-08-06 11:53:36 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,9300 Block TARA DR SW,CALLS-fire residence,Fire,CALLS-Fire Residence,33.5993,-83.887
814745966,17-021640,85746,2017-08-06 11:56:23 PM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,6100 Block TURNER LAKE RD NW & CLARK ST NW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.59887480712671,-83.87572288513184
814745965,17-021641,85746,2017-08-07 12:01:20 AM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,6100 Block TURNER LAKE RD NW & CLARK ST NW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.59887480712671,-83.87572288513184
814745964,17-021642,85746,2017-08-07 12:04:59 AM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,7200 Block TURNER LAKE RD NW & US HWY 278 NW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.6024648,-83.8758479
814745963,17-021643,85746,2017-08-07 12:22:14 AM,2017-08-07 01:30:33 PM,2017-11-11 01:32:22 PM,COVINGTON,GA,,3200 Block US HWY 278 NW,REPORTS-con sub p/cocai,Quality of Life,REPORTS-Con Sub P/Cocai,33.6026654,-83.86586690000001
814745962,17-021643-AR,85746,2017-08-07 12:22:14 AM,2017-08-07 01:30:33 PM,2017-11-11 01:32:22 PM,COVINGTON,GA,,3200 Block US HWY 278 NW,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.6026654,-83.86586690000001
814745961,17-021644,85746,2017-08-07 12:31:57 AM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,5100 Block US HWY 278 NW,CALLS-juvenile prob,Quality of Life,CALLS-Juvenile Prob,33.604726,-83.8707053
814745960,17-021645,85746,2017-08-07 12:38:34 AM,2017-08-07 01:30:33 PM,2017-09-13 01:30:55 AM,COVINGTON,GA,,3200 Block US HWY 278 NW,CALLS-k-9,Other ,CALLS-K-9,33.6026654,-83.86586690000001
814745959,17-021646,85746,2017-08-07 01:22:13 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:48 AM,COVINGTON,GA,,SHADOW GLEN CT SW,CALLS-family fight,Other ,CALLS-Family Fight,33.5818,-83.8618
814745958,17-021648,85746,2017-08-07 02:41:46 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:48 AM,COVINGTON,GA,,10400 Block INDUSTRIAL BLVD NE,CALLS-escort,Proactive Policing,CALLS-Escort,33.610348371131316,-83.82686376571655
814745957,17-021647,85746,2017-08-07 02:42:33 AM,2017-08-07 01:30:33 PM,2017-11-11 01:32:23 PM,COVINGTON,GA,,1100 Block FLOYD ST NE & LYDA SUE LN NE,REPORTS-dui/alcohol,Traffic,REPORTS-DUI/Alcohol,33.5968,-83.8567
814745956,17-021647-AR,85746,2017-08-07 02:42:33 AM,2017-08-07 01:30:33 PM,2017-11-11 01:32:23 PM,COVINGTON,GA,,1100 Block FLOYD ST NE & LYDA SUE LN NE,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.5968,-83.8567
814745955,17-021649,85746,2017-08-07 02:58:07 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:48 AM,COVINGTON,GA,,9100 Block WOODHAVEN DR NW,CALLS-welfare check,Proactive Policing,CALLS-Welfare Check,33.6088,-83.8841
814745954,17-021650,85746,2017-08-07 03:03:43 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:48 AM,COVINGTON,GA,,4100 Block US HWY 278 NE,CALLS-escort,Proactive Policing,CALLS-Escort,33.6024652,-83.85300540000003
814745953,17-021651,85746,2017-08-07 03:08:21 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:48 AM,COVINGTON,GA,,4100 Block US HWY 278 NW,CALLS-911 hangup,Quality of Life,CALLS-911 Hangup,33.6036728,-83.86801000000003
814745952,17-021653,85746,2017-08-07 03:52:26 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:48 AM,COVINGTON,GA,,EMORY ST NW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.6043308,-83.86434309999999
814745951,17-021654,85746,2017-08-07 03:55:13 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:48 AM,COVINGTON,GA,,5100 Block EMORY ST NW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.6069,-83.8659
814745950,17-021655,85746,2017-08-07 04:10:33 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:49 AM,COVINGTON,GA,,6100 Block US HWY 278 NW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.60471649999999,-83.87253149999998
814745949,17-021656,85746,2017-08-07 04:17:05 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:49 AM,COVINGTON,GA,,3100 Block US HWY 278 NW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.6027108,-83.86189189999999
814745948,17-021657,85746,2017-08-07 05:15:39 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:49 AM,COVINGTON,GA,,10700 Block GA HWY 36,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.558490738842224,-83.84971618652344
814745947,17-021658,85746,2017-08-07 05:26:36 AM,2017-08-07 01:30:33 PM,2017-11-11 01:32:23 PM,COVINGTON,GA,,9200 Block MELODY CIR SW,REPORTS-burg res for en,Breaking & Entering,REPORTS-Burg Res For En,33.5976,-83.8886
814745946,17-021659,85746,2017-08-07 05:54:13 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:49 AM,COVINGTON,GA,,10100 Block OLD ATLANTA HWY NW,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.6076,-83.8743
814745945,17-021660,85746,2017-08-07 05:56:15 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:49 AM,COVINGTON,GA,,7100 Block FLOYD ST NE,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.599275,-83.83929810000001
814745944,17-021661,85746,2017-08-07 07:05:57 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:49 AM,COVINGTON,GA,,9100 Block SETTLERS GROVE RD NE,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.6071,-83.8329
814745943,17-021662,85746,2017-08-07 07:31:15 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:49 AM,COVINGTON,GA,,10300 Block INDUSTRIAL BLVD NE,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.61111679516018,-83.82952451705933
814745942,17-021663,85746,2017-08-07 07:40:17 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:49 AM,COVINGTON,GA,,3100 Block US HWY 278 NW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.6031,-83.8623
814745941,17-021664,85746,2017-08-07 08:34:05 AM,2017-08-07 01:30:33 PM,2017-11-11 01:32:23 PM,COVINGTON,GA,,PRATT ST SW,REPORTS-license/susp,Traffic,REPORTS-License/Susp,33.5959,-83.8735
814745940,17-021666,85746,2017-08-07 08:38:10 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:49 AM,COVINGTON,GA,,3100 Block NEWTON DR NE,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.5996,-83.8503
814745939,17-021665,85746,2017-08-07 08:38:53 AM,2017-08-07 01:30:33 PM,2017-09-14 01:31:49 AM,COVINGTON,GA,,2200 Block WILLIAMS ST NE,CALLS-accident-pprop,Traffic,CALLS-Accident-PProp,33.5993707,-83.85525359999997
814660884,17-021588,85746,2017-07-31 01:30:00 PM,2017-08-07 01:30:52 AM,2017-11-11 01:32:22 PM,COVINGTON,GA,,6100 Block GEIGER ST NW,REPORTS-theft automobil,Theft of Vehicle,REPORTS-Theft Automobil,33.6101,-83.8688
814660880,17-021397-AR,85746,2017-08-04 05:37:02 PM,2017-08-07 01:30:32 AM,2017-11-10 01:31:43 AM,COVINGTON,GA,,8100 Block WASHINGTON ST SW,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.5833535,-83.87733349999996
814660879,17-021412-AR,85746,2017-08-04 07:35:25 PM,2017-08-07 01:30:32 AM,2017-11-10 01:31:43 AM,COVINGTON,GA,,3200 Block US HWY 278 NW,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.6020838,-83.86449189999996
814660877,17-021574,85746,2017-08-06 09:08:13 AM,2017-08-07 01:30:32 AM,2017-09-13 01:30:53 AM,COVINGTON,GA,,15100 Block ALCOVY RD NE,CALLS-law transfer,Other ,CALLS-Law Transfer,33.6291062,-83.83154630000001
814660876,17-021576,85746,2017-08-06 09:44:00 AM,2017-08-07 01:30:32 AM,2017-09-13 01:30:53 AM,COVINGTON,GA,,2100 Block WASHINGTON ST SW & EMORY ST SW,CALLS-citizen assist,Proactive Policing,CALLS-Citizen Assist,33.59611341777977,-83.86366367340088
814660875,17-021577,85746,2017-08-06 10:03:34 AM,2017-08-07 01:30:32 AM,2017-09-13 01:30:53 AM,COVINGTON,GA,,3100 Block HENDRIX CIR SW,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.5925,-83.8675
814660874,17-021581,85746,2017-08-06 10:45:00 AM,2017-08-07 01:30:32 AM,2017-11-11 01:32:22 PM,COVINGTON,GA,,2100 Block REYNOLDS ST SW,REPORTS-theft other,Theft,REPORTS-Theft Other,33.595216,-83.86332979999997
814660873,17-021578,85746,2017-08-06 11:19:36 AM,2017-08-07 01:30:32 AM,2017-09-13 01:30:53 AM,COVINGTON,GA,,10100 Block FIELDCREST WALK NW,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.6073,-83.8866
814660872,17-021579,85746,2017-08-06 11:31:02 AM,2017-08-07 01:30:32 AM,2017-09-13 01:30:53 AM,COVINGTON,GA,,4400 Block CLARK ST NW & SWANN ST SW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.5974,-83.8726
814660871,17-021580,85746,2017-08-06 11:32:09 AM,2017-08-07 01:30:32 AM,2017-09-13 01:30:53 AM,COVINGTON,GA,,10900 Block WELLINGTON RIDGE DR NE,CALLS-family fight,Other ,CALLS-Family Fight,33.6003,-83.8286
